"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1624.31","","","","2"
"2005","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1780.96","","","","2"
"2006","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","2033.21","","","","2"
"2007","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1830.99","","","","2"
"2008","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1767.21","","","","2"
"2009","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1791.45","","","","2"
"2010","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1892.44","","","","2"
"2011","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1648.81","","","","2"
"2012","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1774.55","","","","2"
"2013","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1726.43","","","","2"
"2014","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1473.24","","","","2"
"2015","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1326.03","","","","2"
"2016","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1316.40","","","","2"
"2017","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1369.97","","","","2"
"2018","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1501.08","","","","2"
"2019","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1558.14","","","","2"
"2020","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44375038","4.1.8","1411.09","","","","2"
"1998","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1630","","","","0"
"1999","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1772","","","","0"
"2000","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1726","","","","0"
"2001","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1762","","","","0"
"2002","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1789","","","","0"
"2003","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1873","","","","0"
"2004","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1713","","","","0"
"2005","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1855","","","","0"
"2006","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","2060","","","","0"
"2007","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1919","","","","0"
"2008","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1876","","","","0"
"2009","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1946","","","","0"
"2010","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","2110","","","","0"
"2011","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1828","","","","0"
"2012","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1997","","","","0"
"2013","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1937","","","","0"
"2014","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1688","","","","0"
"2015","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1530","","","","0"
"2016","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1551","","","","0"
"2017","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1692","","","","0"
"2018","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1924","","","","0"
"2019","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","2016","","","","0"
"2020","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, adult charged","Number","223","units","0","v44348922","4.1.9","1909","","","","0"
"1998","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1605.41","","","","2"
"1999","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1730.84","","","","2"
"2000","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1674.79","","","","2"
"2001","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1697.97","","","","2"
"2002","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1710.46","","","","2"
"2003","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1773.79","","","","2"
"2004","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1605.81","","","","2"
"2005","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1724.94","","","","2"
"2006","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1908.22","","","","2"
"2007","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1770.80","","","","2"
"2008","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1710.99","","","","2"
"2009","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1753.80","","","","2"
"2010","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1869.09","","","","2"
"2011","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1589.41","","","","2"
"2012","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1722.95","","","","2"
"2013","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1670.94","","","","2"
"2014","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1451.61","","","","2"
"2015","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1311.57","","","","2"
"2016","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1307.45","","","","2"
"2017","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1392.35","","","","2"
"2018","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1548.72","","","","2"
"2019","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1579.39","","","","2"
"2020","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44405274","4.1.10","1470.74","","","","2"
"1998","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","298","","","","0"
"1999","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","281","","","","0"
"2000","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","319","","","","0"
"2001","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","389","","","","0"
"2002","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","314","","","","0"
"2003","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","228","","","","0"
"2004","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","214","","","","0"
"2005","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","272","","","","0"
"2006","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","374","","","","0"
"2007","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","275","","","","0"
"2008","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","262","","","","0"
"2009","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","242","","","","0"
"2010","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","234","","","","0"
"2011","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","249","","","","0"
"2012","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","250","","","","0"
"2013","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","243","","","","0"
"2014","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","173","","","","0"
"2015","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","148","","","","0"
"2016","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","142","","","","0"
"2017","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","111","","","","0"
"2018","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","93","","","","0"
"2019","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","136","","","","0"
"2020","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth charged","Number","223","units","0","v44344951","4.1.11","75","","","","0"
"1998","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","2435.44","","","","2"
"1999","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","2287.90","","","","2"
"2000","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","2614.97","","","","2"
"2001","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","3188.00","","","","2"
"2002","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","2570.19","","","","2"
"2003","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","1886.17","","","","2"
"2004","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","1789.30","","","","2"
"2005","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","2287.64","","","","2"
"2006","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","3180.81","","","","2"
"2007","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","2400.28","","","","2"
"2008","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","2310.81","","","","2"
"2009","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","2165.16","","","","2"
"2010","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","2132.70","","","","2"
"2011","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","2272.11","","","","2"
"2012","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","2332.52","","","","2"
"2013","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","2348.05","","","","2"
"2014","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","1723.97","","","","2"
"2015","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","1496.61","","","","2"
"2016","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","1422.85","","","","2"
"2017","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","1100.32","","","","2"
"2018","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","917.34","","","","2"
"2019","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","1299.07","","","","2"
"2020","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44336877","4.1.12","694.32","","","","2"
"1998","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","211","","","","0"
"1999","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","159","","","","0"
"2000","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","322","","","","0"
"2001","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","340","","","","0"
"2002","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","360","","","","0"
"2003","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","621","","","","0"
"2004","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","441","","","","0"
"2005","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","563","","","","0"
"2006","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","770","","","","0"
"2007","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","597","","","","0"
"2008","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","585","","","","0"
"2009","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","605","","","","0"
"2010","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","511","","","","0"
"2011","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","415","","","","0"
"2012","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","448","","","","0"
"2013","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","270","","","","0"
"2014","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","216","","","","0"
"2015","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","150","","","","0"
"2016","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","132","","","","0"
"2017","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","170","","","","0"
"2018","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","149","","","","0"
"2019","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","103","","","","0"
"2020","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Total, youth not charged","Number","223","units","0","v53080691","4.1.13","96","","","","0"
"1998","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","1724.42","","","","2"
"1999","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","1294.58","","","","2"
"2000","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","2639.56","","","","2"
"2001","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","2786.43","","","","2"
"2002","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","2946.71","","","","2"
"2003","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","5137.33","","","","2"
"2004","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","3687.29","","","","2"
"2005","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","4735.07","","","","2"
"2006","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","6548.73","","","","2"
"2007","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","5210.79","","","","2"
"2008","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","5159.64","","","","2"
"2009","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","5412.90","","","","2"
"2010","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","4657.31","","","","2"
"2011","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","3786.84","","","","2"
"2012","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","4179.88","","","","2"
"2013","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","2608.95","","","","2"
"2014","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","2152.47","","","","2"
"2015","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","1516.84","","","","2"
"2016","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","1322.65","","","","2"
"2017","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","1685.17","","","","2"
"2018","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","1469.72","","","","2"
"2019","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","983.86","","","","2"
"2020","Prince Edward Island [11]","2016A000211","Total, all violations [0]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080692","4.1.14","888.72","","","","2"


